,feature_id,,,,,,function,,,,,
,fig|6666666.25437.peg.846,,,,,,2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45),,,,,
,fig|6666666.25437.peg.847,,,,,,H+/gluconate symporter related permease,,,,,
,fig|6666666.25437.peg.848,,,,,,Epimerase KguE,,,,,
,fig|6666666.25437.peg.849,,,,,,Transcriptional regulator,,,,,
,fig|6666666.25437.peg.850,,,,,,Methionine ABC transporter substrate-binding protein,,,,,
,fig|6666666.25437.peg.851,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.852,,,,,,Glucose 1-dehydrogenase (EC 1.1.1.47),,,,,
,fig|6666666.25437.peg.853,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.854,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.855,,,,,,GepA,,,,,
,fig|6666666.25437.peg.856,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.857,,,,,,Voltage-gated chloride channel family protein,,,,,
,fig|6666666.25437.peg.858,,,,,,Xylulose kinase (EC 2.7.1.17),,,,,
,fig|6666666.25437.peg.859,,,,,,DedA protein,,,,,
,fig|6666666.25437.peg.860,,,,,,Arginine/ornithine antiporter ArcD,,,,,
,fig|6666666.25437.peg.861,,,,,,Histidyl-tRNA synthetase (EC 6.1.1.21),,,,,
,fig|6666666.25437.peg.862,,,,,,Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205),,,,,
,fig|6666666.25437.peg.863,,,,,,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2),,,,,
,fig|6666666.25437.peg.864,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.865,,,,,,Acyltransferase,,,,,
,fig|6666666.25437.peg.866,,,,,,Acyltransferase,,,,,
,fig|6666666.25437.peg.867,,,,,,transcriptional regulator LacI family,,,,,
,fig|6666666.25437.peg.868,,,,,,Methionine ABC transporter substrate-binding protein,,,,,
,fig|6666666.25437.peg.869,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.870,,,,,,Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9),,,,,
,fig|6666666.25437.peg.871,,,,,,ppGpp-regulated growth inhibitor,,,,,
,fig|6666666.25437.peg.872,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.873,,,,,,Lipoteichoic acid synthase LtaS Type IIb,,,,,
,fig|6666666.25437.peg.874,,,,,,2-oxo-hepta-3-ene-17-dioate hydratase,,,,,
,fig|6666666.25437.peg.875,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.876,,,,,,Biotin carboxylase,,,,,
,fig|6666666.25437.peg.877,,,,,,Macrolide-efflux protein,,,,,
,fig|6666666.25437.peg.878,,,,,,Aspartate aminotransferase (AspB-4) (EC 2.6.1.1),,,,,
,fig|6666666.25437.peg.879,,,,,,Ribosomal-protein-L7p-serine acetyltransferase,,,,,
,fig|6666666.25437.peg.880,,,,,,HdcB protein,,,,,
,fig|6666666.25437.peg.881,,,,,,Unknown,,,,,
,fig|6666666.25437.peg.882,,,,,,Histidine decarboxylase proenzyme (EC 4.1.1.22) (Pi chain) [Contains: Histidine decarboxylase beta chain; Histidine decarboxylase alpha chain],,,,,
,fig|6666666.25437.peg.883,,,,,,NADH dehydrogenase (EC 1.6.99.3),,,,,
,fig|6666666.25437.peg.884,,,,,,Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-),,,,,
,fig|6666666.25437.peg.885,,,,,,Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-),,,,,
,fig|6666666.25437.peg.886,,,,,,Transport ATP-binding protein CydD,,,,,
,fig|6666666.25437.peg.887,,,,,,Transport ATP-binding protein CydC,,,,,
,fig|6666666.25437.peg.888,,,,,,Geranylgeranyl pyrophosphate synthase,,,,,
,fig|6666666.25437.peg.889,,,,,,Putative prenyltransferase contains 14-dihydroxy-2-naphthoate octaprenyltransferase domain,,,,,
,fig|6666666.25437.peg.890,,,,,,prenyltransferase,,,,,
,fig|6666666.25437.peg.891,,,,,,glycosyl transferase family 8,,,,,
,fig|6666666.25437.peg.892,,,,,,Aminopeptidase S (Leu Val Phe Tyr preference) (EC 3.4.11.24),,,,,
,fig|6666666.25437.peg.893,,,,,,multidrug transport protein,,,,,
,fig|6666666.25437.peg.894,,,,,,oxidoreductase (putative),,,,,
,fig|6666666.25437.peg.895,,,,,,membrane protein putative,,,,,
,fig|6666666.25437.peg.896,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.897,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.898,,,,,,Arginine deiminase (EC 3.5.3.6),,,,,
,fig|6666666.25437.peg.899,,,,,,Dihydroorotate dehydrogenase catalytic subunit (EC 1.3.3.1),,,,,
,fig|6666666.25437.peg.900,,,,,,Aspartate carbamoyltransferase (EC 2.1.3.2),,,,,
,fig|6666666.25437.peg.901,,,,,,Dihydroorotase (EC 3.5.2.3),,,,,
,fig|6666666.25437.peg.902,,,,,,ThiJ/PfpI family protein,,,,,
,fig|6666666.25437.peg.903,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.904,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.905,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.906,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.907,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.908,,,,,,Sortase A LPXTG specific,,,,,
,fig|6666666.25437.peg.909,,,,,,Glycerate kinase (EC 2.7.1.31),,,,,
,fig|6666666.25437.peg.910,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.911,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.912,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.913,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.914,,,,,,Putative prenyltransferase contains 14-dihydroxy-2-naphthoate octaprenyltransferase domain,,,,,
,fig|6666666.25437.peg.915,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.916,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.917,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.918,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.919,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.920,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.921,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.922,,,,,,Oligo-16-glucosidase (EC 3.2.1.10),,,,,
,fig|6666666.25437.peg.923,,,,,,Galactokinase (EC 2.7.1.6),,,,,
,fig|6666666.25437.peg.924,,,,,,Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10),,,,,
,fig|6666666.25437.peg.925,,,,,,Putative ribose uptake protein RbsU GRP transporter family (TC 2.A.7.5),,,,,
,fig|6666666.25437.peg.926,,,,,,D-lactate dehydrogenase (EC 1.1.1.28),,,,,
,fig|6666666.25437.peg.927,,,,,,Malate permease,,,,,
,fig|6666666.25437.peg.928,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.929,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.930,,,,,,Predicted integral membrane protein,,,,,
,fig|6666666.25437.peg.931,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.932,,,,,,Pyruvate oxidase (EC 1.2.3.3),,,,,
,fig|6666666.25437.peg.933,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.934,,,,,,Methionine ABC transporter substrate-binding protein,,,,,
,fig|6666666.25437.peg.935,,,,,,Metal-dependent amidase/aminoacylase/carboxypeptidase putative,,,,,
,fig|6666666.25437.peg.936,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.937,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.938,,,,,,integral membrane protein,,,,,
,fig|6666666.25437.peg.939,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.940,,,,,,nucleoside transport protein,,,,,
,fig|6666666.25437.peg.941,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.942,,,,,,putative dehydrogenase,,,,,
,fig|6666666.25437.peg.943,,,,,,contains predicted nucleoside-diphosphate-sugar epimerase domain,,,,,
,fig|6666666.25437.peg.944,,,,,,Carbamate kinase (EC 2.7.2.2),,,,,
,fig|6666666.25437.peg.945,,,,,,Arginine/ornithine antiporter ArcD,,,,,
,fig|6666666.25437.peg.946,,,,,,Ornithine carbamoyltransferase (EC 2.1.3.3),,,,,
,fig|6666666.25437.peg.947,,,,,,Arginine deiminase (EC 3.5.3.6),,,,,
,fig|6666666.25437.peg.948,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.949,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.950,,,,,,oxidoreductase (putative)( EC:1.- ),,,,,
,fig|6666666.25437.peg.951,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.952,,,,,,FrnE protein,,,,,
,fig|6666666.25437.peg.953,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.954,,,,,,LSU m3Psi1915 methyltransferase RlmH,,,,,
,fig|6666666.25437.peg.955,,,,,,Serine protease DegP/HtrA do-like (EC 3.4.21.-),,,,,
,fig|6666666.25437.peg.956,,,,,,Zn-dependent hydrolase (beta-lactamase superfamily),,,,,
,fig|6666666.25437.peg.957,,,,,,Distant homolog of hypothetical protein SA_21,,,,,
,fig|6666666.25437.peg.958,,,,,,FIG011501: YycH protein,,,,,
,fig|6666666.25437.peg.959,,,,,,Two-component sensor kinase SA14-24,,,,,
,fig|6666666.25437.peg.960,,,,,,Two-component response regulator SA14-24,,,,,
,fig|6666666.25437.rna.59,,,,,,tRNA-Lys-CTT,,,,,
,fig|6666666.25437.peg.961,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.962,,,,,,permease of the major facilitator superfamily,,,,,
,fig|6666666.25437.peg.963,,,,,,Replicative DNA helicase (EC 3.6.1.-) [SA14-24],,,,,
,fig|6666666.25437.peg.964,,,,,,LSU ribosomal protein L9p,,,,,
,fig|6666666.25437.peg.965,,,,,,Phosphoesterase DHH family protein,,,,,
,fig|6666666.25437.peg.966,,,,,,SSU ribosomal protein S18p,,,,,
,fig|6666666.25437.peg.967,,,,,,Single-stranded DNA-binding protein,,,,,
,fig|6666666.25437.peg.968,,,,,,SSU ribosomal protein S6p,,,,,
,fig|6666666.25437.peg.969,,,,,,GMP reductase (EC 1.7.1.7),,,,,
,fig|6666666.25437.peg.970,,,,,,DNA gyrase subunit A (EC 5.99.1.3),,,,,
,fig|6666666.25437.peg.971,,,,,,DNA gyrase subunit B (EC 5.99.1.3),,,,,
,fig|6666666.25437.peg.972,,,,,,DNA recombination and repair protein RecF,,,,,
,fig|6666666.25437.peg.973,,,,,,FIG002958: hypothetical protein,,,,,
,fig|6666666.25437.peg.974,,,,,,DNA polymerase III beta subunit (EC 2.7.7.7),,,,,
,fig|6666666.25437.peg.975,,,,,,Chromosomal replication initiator protein DnaA,,,,,
,fig|6666666.25437.peg.976,,,,,,LSU ribosomal protein L34p,,,,,
,fig|6666666.25437.peg.977,,,,,,Ribonuclease P protein component (EC 3.1.26.5),,,,,
,fig|6666666.25437.peg.978,,,,,,Inner membrane protein translocase component YidC short form OxaI-like,,,,,
,fig|6666666.25437.peg.979,,,,,,RNA-binding protein Jag,,,,,
,fig|6666666.25437.peg.980,,,,,,GTPase and tRNA-U34 5-formylation enzyme TrmE,,,,,
,fig|6666666.25437.peg.981,,,,,,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,,,,,
,fig|6666666.25437.peg.982,,,,,,Fructokinase (EC 2.7.1.4),,,,,
,fig|6666666.25437.peg.983,,,,,,Ribokinase (EC 2.7.1.15),,,,,
,fig|6666666.25437.peg.984,,,,,,oxidoreductase (putative)( EC:1.- ),,,,,
,fig|6666666.25437.peg.985,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.986,,,,,,Lysine decarboxylase family,,,,,
,fig|6666666.25437.peg.987,,,,,,ABC-type phosphate/phosphonate transport system periplasmic component,,,,,
,fig|6666666.25437.peg.988,,,,,,Phosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1),,,,,
,fig|6666666.25437.peg.989,,,,,,Phosphonate ABC transporter permease protein phnE2 (TC 3.A.1.9.1),,,,,
,fig|6666666.25437.peg.990,,,,,,Phosphonate ABC transporter permease protein phnE1 (TC 3.A.1.9.1),,,,,
,fig|6666666.25437.peg.991,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.992,,,,,,D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),,,,,
,fig|6666666.25437.peg.993,,,,,,Protein export cytoplasm protein SecA2 ATPase RNA helicase (TC 3.A.5.1.1),,,,,
,fig|6666666.25437.peg.994,,,,,,preprotein translocase SecY family protein,,,,,
,fig|6666666.25437.peg.995,,,,,,Accessory secretory protein Asp1,,,,,
,fig|6666666.25437.peg.996,,,,,,Accessory secretory protein Asp2,,,,,
,fig|6666666.25437.peg.997,,,,,,Accessory secretory protein Asp3,,,,,
,fig|6666666.25437.peg.998,,,,,,Poly(glycerol-phosphate) alpha-glucosyltransferase GftA (EC 2.4.1.52),,,,,
,fig|6666666.25437.peg.999,,,,,,COG0442: Prolyl-tRNA synthetase,,,,,
,fig|6666666.25437.peg.1000,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1001,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1002,,,,,,Predicted cell-wall-anchored protein SasA (LPXTG motif),,,,,
,fig|6666666.25437.rna.60,,,,,,tRNA-Pseudo-CTT,,,,,
,fig|6666666.25437.peg.1003,,,,,,L-lactate dehydrogenase (EC 1.1.1.27),,,,,
,fig|6666666.25437.peg.1004,,,,,,Cystathionine gamma-lyase (EC 4.4.1.1),,,,,
,fig|6666666.25437.peg.1005,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1006,,,,,,spermidine acetyltransferase,,,,,
,fig|6666666.25437.peg.1007,,,,,,oxidoreductase aldo/keto reductase family,,,,,
,fig|6666666.25437.peg.1008,,,,,,oxidoreductase (putative),,,,,
,fig|6666666.25437.peg.1009,,,,,,Alcohol dehydrogenase (EC 1.1.1.1),,,,,
,fig|6666666.25437.peg.1010,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1011,,,,,,short-chain dehydrogenase/oxidoreductase,,,,,
,fig|6666666.25437.peg.1012,,,,,,short-chain dehydrogenase/oxidoreductase,,,,,
,fig|6666666.25437.peg.1013,,,,,,Ammonium transporter,,,,,
,fig|6666666.25437.peg.1014,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1015,,,,,,COG0110: Acetyltransferase (isoleucine patch superfamily),,,,,
,fig|6666666.25437.peg.1016,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1017,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1018,,,,,,Sorbitol dehydrogenase (EC 1.1.1.14),,,,,
,fig|6666666.25437.peg.1019,,,,,,FIG00773009: hypothetical protein,,,,,
,fig|6666666.25437.peg.1020,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1021,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1022,,,,,,Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase,,,,,
,fig|6666666.25437.peg.1023,,,,,,Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase,,,,,
,fig|6666666.25437.peg.1024,,,,,,short chain dehydrogenase,,,,,
,fig|6666666.25437.peg.1025,,,,,,regulatory protein TetR,,,,,
,fig|6666666.25437.peg.1026,,,,,,cation-transporting ATPase E1-E2 family,,,,,
,fig|6666666.25437.peg.1027,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1028,,,,,,Predicted permease cadmium resistance protein,,,,,
,fig|6666666.25437.peg.1029,,,,,,ORFID:MW0043,,,,,
,fig|6666666.25437.peg.1030,,,,,,permease of the major facilitator superfamily,,,,,
,fig|6666666.25437.peg.1031,,,,,,Signal peptidase I (EC 3.4.21.89),,,,,
,fig|6666666.25437.peg.1032,,,,,,Extracellular protein,,,,,
,fig|6666666.25437.peg.1033,,,,,,Aminopeptidase C (EC 3.4.22.40),,,,,
,fig|6666666.25437.peg.1034,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1035,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1036,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1037,,,,,,Cardiolipin synthetase (EC 2.7.8.-),,,,,
,fig|6666666.25437.peg.1038,,,,,,Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.16),,,,,
,fig|6666666.25437.peg.1039,,,,,,Xanthine/uracil/thiamine/ascorbate permease family protein,,,,,
,fig|6666666.25437.peg.1040,,,,,,Saccharopine dehydrogenase related protein,,,,,
,fig|6666666.25437.peg.1041,,,,,,ATP-dependent nuclease subunit B,,,,,
,fig|6666666.25437.peg.1042,,,,,,ATP-dependent nuclease subunit A,,,,,
,fig|6666666.25437.peg.1043,,,,,,Cytosine/purine/uracil/thiamine/allantoin permease family protein,,,,,
,fig|6666666.25437.peg.1044,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1045,,,,,,RecA protein,,,,,
,fig|6666666.25437.peg.1046,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1047,,,,,,Predicted oxidoreductase; Myosin-crossreactive antigen ortholog,,,,,
,fig|6666666.25437.peg.1048,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1049,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1050,,,,,,Helix-turn-helix motif,,,,,
,fig|6666666.25437.peg.1051,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1052,,,,,,FIG00749963: hypothetical protein,,,,,
,fig|6666666.25437.peg.1053,,,,,,Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1),,,,,
,fig|6666666.25437.peg.1054,,,,,,Recombination protein RecU,,,,,
,fig|6666666.25437.peg.1055,,,,,,FIG005686: hypothetical protein,,,,,
,fig|6666666.25437.peg.1056,,,,,,Cell division protein GpsB coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1,,,,,
,fig|6666666.25437.peg.1057,,,,,,FIG001721: Predicted N6-adenine-specific DNA methylase,,,,,
,fig|6666666.25437.peg.1058,,,,,,Glycine/D-amino acid oxidases family,,,,,
,fig|6666666.25437.peg.1059,,,,,,Ribonuclease HI Bacillus nonfunctional homolog,,,,,
,fig|6666666.25437.peg.1060,,,,,,FIG00742356: hypothetical protein,,,,,
,fig|6666666.25437.peg.1061,,,,,,Formate--tetrahydrofolate ligase (EC 6.3.4.3),,,,,
,fig|6666666.25437.peg.1062,,,,,,Lipoprotein signal peptidase (EC 3.4.23.36),,,,,
,fig|6666666.25437.peg.1063,,,,,,Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70),,,,,
,fig|6666666.25437.peg.1064,,,,,,Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR,,,,,
,fig|6666666.25437.peg.1065,,,,,,Carbamoyl-phosphate synthase small chain (EC 6.3.5.5),,,,,
,fig|6666666.25437.peg.1066,,,,,,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5),,,,,
,fig|6666666.25437.rna.61,,,,,,Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA,,,,,
,fig|6666666.25437.peg.1067,,,,,,Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2),,,,,
,fig|6666666.25437.peg.1068,,,,,,DedA protein,,,,,
,fig|6666666.25437.peg.1069,,,,,,COG4478 integral membrane protein,,,,,
,fig|6666666.25437.peg.1070,,,,,,Hypothetical NagD-like phosphatase,,,,,
,fig|6666666.25437.peg.1071,,,,,,Hypothetical DUF1027 domain protein,,,,,
,fig|6666666.25437.peg.1072,,,,,,5'-nucleotidase family protein in cluster with NagD-like phosphatase,,,,,
,fig|6666666.25437.peg.1073,,,,,,D-serine/D-alanine/glycine transporter,,,,,
,fig|6666666.25437.peg.1074,,,,,,Acetate kinase (EC 2.7.2.1),,,,,
,fig|6666666.25437.peg.1075,,,,,,Adenine-specific methyltransferase (EC 2.1.1.72),,,,,
,fig|6666666.25437.peg.1076,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1077,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1078,,,,,,Late competence protein ComGC access of DNA to ComEA FIG007487,,,,,
,fig|6666666.25437.peg.1079,,,,,,Late competence protein ComGB access of DNA to ComEA,,,,,
,fig|6666666.25437.peg.1080,,,,,,Late competence protein ComGA access of DNA to ComEA,,,,,
,fig|6666666.25437.peg.1081,,,,,,FIG000859: hypothetical protein,,,,,
,fig|6666666.25437.peg.1082,,,,,,Catabolite control protein A,,,,,
,fig|6666666.25437.peg.1083,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1084,,,,,,General stress protein,,,,,
,fig|6666666.25437.peg.1085,,,,,,Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,,,,,
,fig|6666666.25437.peg.1086,,,,,,Nucleoside 5-triphosphatase RdgB (dHAPTP dITP XTP-specific) (EC 3.6.1.15),,,,,
,fig|6666666.25437.peg.1087,,,,,,Glutamate racemase (EC 5.1.1.3),,,,,
,fig|6666666.25437.peg.1088,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1089,,,,,,Thioredoxin,,,,,
,fig|6666666.25437.peg.1090,,,,,,Recombination inhibitory protein MutS2,,,,,
,fig|6666666.25437.peg.1091,,,,,,Predicted membrane ancor connecting MutS2 with cell-division Z-ring,,,,,
,fig|6666666.25437.peg.1092,,,,,,Stimulator of FtsZ polymerization and component of cell-division Z-ring,,,,,
,fig|6666666.25437.peg.1093,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1094,,,,,,Putative Holliday junction resolvase (EC 3.1.-.-),,,,,
,fig|6666666.25437.peg.1095,,,,,,Hypothetical protein possible functionally linked with Alanyl-tRNA synthetase,,,,,
,fig|6666666.25437.peg.1096,,,,,,Alanyl-tRNA synthetase (EC 6.1.1.7),,,,,
,fig|6666666.25437.peg.1097,,,,,,ATP-dependent RNA helicase YqfR,,,,,
,fig|6666666.25437.peg.1098,,,,,,FIG146085: 3'-to-5' oligoribonuclease A Bacillus type,,,,,
,fig|6666666.25437.peg.1099,,,,,,DNA polymerase IV (EC 2.7.7.7),,,,,
,fig|6666666.25437.peg.1100,,,,,,Preprotein translocase subunit YajC (TC 3.A.5.1.1),,,,,
,fig|6666666.25437.peg.1101,,,,,,Holliday junction DNA helicase RuvB,,,,,
,fig|6666666.25437.peg.1102,,,,,,Holliday junction DNA helicase RuvA,,,,,
,fig|6666666.25437.peg.1103,,,,,,DNA mismatch repair protein MutL,,,,,
,fig|6666666.25437.peg.1104,,,,,,DNA mismatch repair protein MutS,,,,,
,fig|6666666.25437.peg.1105,,,,,,FIG006542: Phosphoesterase,,,,,
,fig|6666666.25437.peg.1106,,,,,,FIG002344: Hydrolase (HAD superfamily),,,,,
,fig|6666666.25437.peg.1107,,,,,,Competence/damage-inducible protein CinA,,,,,
,fig|6666666.25437.peg.1108,,,,,,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5),,,,,
,fig|6666666.25437.peg.1109,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1110,,,,,,FIG009210: peptidase M16 family,,,,,
,fig|6666666.25437.peg.1111,,,,,,Predicted Zn-dependent peptidase,,,,,
,fig|6666666.25437.peg.1112,,,,,,Septum site-determining protein MinD,,,,,
,fig|6666666.25437.peg.1113,,,,,,Septum site-determining protein MinC,,,,,
,fig|6666666.25437.peg.1114,,,,,,Rod shape-determining protein MreD,,,,,
,fig|6666666.25437.peg.1115,,,,,,Rod shape-determining protein MreC,,,,,
,fig|6666666.25437.peg.1116,,,,,,Rod shape-determining protein MreB,,,,,
,fig|6666666.25437.peg.1117,,,,,,Dihydrofolate synthase (EC 6.3.2.12) / Folylpolyglutamate synthase (EC 6.3.2.17),,,,,
,fig|6666666.25437.peg.1118,,,,,,Valyl-tRNA synthetase (EC 6.1.1.9),,,,,
,fig|6666666.25437.peg.1119,,,,,,tRNA S(4)U 4-thiouridine synthase (former ThiI),,,,,
,fig|6666666.25437.peg.1120,,,,,,Cysteine desulfurase (EC 2.8.1.7),,,,,
,fig|6666666.25437.peg.1121,,,,,,Septation ring formation regulator EzrA,,,,,
,fig|6666666.25437.peg.1122,,,,,,SSU ribosomal protein S4p (S9e),,,,,
,fig|6666666.25437.peg.1123,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1124,,,,,,Uncharacterized ATPase (AAA family) associated with cysteine desulfurase,,,,,
,fig|6666666.25437.peg.1125,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1126,,,,,,Universal stress protein family,,,,,
,fig|6666666.25437.peg.1127,,,,,,transcriptional regulator Cro/CI family,,,,,
,fig|6666666.25437.peg.1128,,,,,,DNA-3-methyladenine glycosylase (EC 3.2.2.20),,,,,
,fig|6666666.25437.peg.1129,,,,,,D-alanine--D-alanine ligase (EC 6.3.2.4),,,,,
,fig|6666666.25437.peg.1130,,,,,,Rod shape-determining protein RodA,,,,,
,fig|6666666.25437.peg.1131,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1132,,,,,,Protein YidD,,,,,
,fig|6666666.25437.peg.1133,,,,,,Rod shape-determining protein MreB,,,,,
,fig|6666666.25437.peg.1134,,,,,,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),,,,,
,fig|6666666.25437.peg.1135,,,,,,ATP synthase epsilon chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1136,,,,,,ATP synthase beta chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1137,,,,,,ATP synthase gamma chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1138,,,,,,ATP synthase alpha chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1139,,,,,,ATP synthase delta chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1140,,,,,,ATP synthase B chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1141,,,,,,ATP synthase C chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1142,,,,,,ATP synthase A chain (EC 3.6.3.14),,,,,
,fig|6666666.25437.peg.1143,,,,,,phosphoribosyltransferase,,,,,
,fig|6666666.25437.peg.1144,,,,,,Serine hydroxymethyltransferase (EC 2.1.2.1),,,,,
,fig|6666666.25437.peg.1145,,,,,,YrdC/Sua5 family protein required for threonylcarbamoyladenosine (t(6)A) formation in tRNA,,,,,
,fig|6666666.25437.peg.1146,,,,,,Protein-N(5)-glutamine methyltransferase PrmC methylates polypeptide chain release factors RF1 and RF2,,,,,
,fig|6666666.25437.peg.1147,,,,,,Peptide chain release factor 1,,,,,
,fig|6666666.25437.peg.1148,,,,,,Thymidine kinase (EC 2.7.1.21),,,,,
,fig|6666666.25437.peg.1149,,,,,,proposed amino acid ligase found clustered with an amidotransferase,,,,,
,fig|6666666.25437.peg.1150,,,,,,Putative amidotransferase similar to cobyric acid synthase,,,,,
,fig|6666666.25437.peg.1151,,,,,,hypothetical protein,,,,,
